slug,title,published_at,category,priority,content_type,source_count,path
20260506-eb8400,"갈비온, 센티널 포토닉스 투자로 레이저 위협 방어 기술 강화",2026-05-06T17:31:46.684839+00:00,weapons,P3,wire,1,articles/2026-05/20260506-eb8400/
20260506-fba1c8,"프랑스 항모전단, 수에즈 통과 홍해 전개",2026-05-06T18:37:59.565186+00:00,geopolitics,P2,original,2,articles/2026-05/20260506-fba1c8/
20260506-c375c3,"북한 해킹 조직, 중국 게임 앱 악성코드로 탈북민 정보 수집",2026-05-06T18:38:30.719482+00:00,threats,P2,wire,1,articles/2026-05/20260506-c375c3/
20260506-8a7a19,"우크라이나, 러시아 석유 인프라 공격 강도 2배 높여",2026-05-06T18:38:42.055766+00:00,operations,P2,wire,1,articles/2026-05/20260506-8a7a19/
20260506-164767,필리핀 해협에서 미사일이 표적함 격침…인도태평양 긴장 고조,2026-05-06T18:38:53.668606+00:00,operations,P2,wire,1,articles/2026-05/20260506-164767/
20260506-7dbf1f,"미 해안경비대, 특수작전사령부 신설…전문화된 부대 통합 지휘",2026-05-06T18:39:05.035291+00:00,operations,P2,wire,1,articles/2026-05/20260506-7dbf1f/
20260506-7d702e,"미군, 무기·시스템 연결 위해 '해커톤' 방식 도입",2026-05-06T18:39:16.198038+00:00,doctrine,P3,wire,1,articles/2026-05/20260506-7d702e/
20260506-885a6f,"러시아, 우크라이나 전쟁에서 얼마나 더 버틸 수 있을까",2026-05-06T18:39:29.373454+00:00,geopolitics,P2,wire,1,articles/2026-05/20260506-885a6f/
20260506-a22013,"미 공군, B-52H 엔진 교체 사업 설계검토 통과…올해 개조 착수",2026-05-06T18:39:38.976497+00:00,weapons,P3,wire,1,articles/2026-05/20260506-a22013/
20260506-7caa8d,DARPA의 XRQ-73 하이브리드 전기 비행익 드론 첫 비행 성공,2026-05-06T19:15:55.631708+00:00,weapons,P2,wire,1,articles/2026-05/20260506-7caa8d/
20260506-796f89,"미 공군, 항공작전 지휘통제 체계에 AI 도입 추진",2026-05-06T19:16:27.234375+00:00,tech,P2,wire,1,articles/2026-05/20260506-796f89/
20260506-8064b2,"미 해군 F/A-18, 오만만에서 20mm 기관포로 선박 무력화",2026-05-06T19:16:40.056441+00:00,operations,P2,wire,1,articles/2026-05/20260506-8064b2/
20260506-1230c2,미 B-1B 폭격기 '아포칼립스 II' 2년 정비 후 현역 복귀,2026-05-06T19:45:41.00386+00:00,weapons,P3,wire,1,articles/2026-05/20260506-1230c2/
20260506-7eab88,"미 해군, 2028년부터 양륙함 함장을 수상전 장교로 제한",2026-05-06T19:46:20.466602+00:00,doctrine,P3,wire,1,articles/2026-05/20260506-7eab88/
20260506-73a787,중국·일본 갈등 '위험한 국면' 진입…상호 군사 준비 의심 심화,2026-05-06T19:46:33.89599+00:00,geopolitics,P2,wire,1,articles/2026-05/20260506-73a787/
20260506-87242d,"미 공군 트래비스 기지, 무장 창고 경비 부실 적발",2026-05-06T20:15:21.442407+00:00,defense_policy,P3,wire,1,articles/2026-05/20260506-87242d/
20260506-c551d2,"미 해병대, 보병 정찰병 신규 직업군 신설 검토",2026-05-06T20:45:48.786531+00:00,doctrine,P3,wire,1,articles/2026-05/20260506-c551d2/
20260506-525bbf,"미 해군 F/A-18 슈퍼 호넷, 봉쇄 돌파 시도 이란 선박 방향타 격파",2026-05-06T21:15:34.510843+00:00,operations,P2,wire,1,articles/2026-05/20260506-525bbf/
20260506-62c3aa,"미군·필리핀군, 연안 심층전투 훈련 실시",2026-05-06T21:16:06.873218+00:00,operations,P2,wire,1,articles/2026-05/20260506-62c3aa/
20260506-c390bf,"미 공군, EA-37B 전자전 항공기 도입 규모 2배 확대",2026-05-06T21:37:43.566609+00:00,weapons,P3,wire,1,articles/2026-05/20260506-c390bf/
20260506-6e7650,"미군, MK22 정밀저격소총용 XM1224 하이브리드 대물탄 개발 중",2026-05-06T22:15:29.618821+00:00,weapons,P2,wire,1,articles/2026-05/20260506-6e7650/
20260507-8a9304,"펜타곤, 자율형 AI 도입 추진…사이버범죄자에 국가급 능력 부여 우려",2026-05-07T01:30:07.079203+00:00,tech,P2,wire,1,articles/2026-05/20260507-8a9304/
20260507-8d841a,"미군 82공정사단과 7PSYOP대대, 심리전 통합훈련 실시",2026-05-07T01:30:38.62163+00:00,operations,P3,wire,1,articles/2026-05/20260507-8d841a/
20260507-bb773a,"미국 시민 2명, 북한 IT 노동자 사기 지원 혐의로 18개월 징역형",2026-05-07T03:38:10.297669+00:00,threats,P2,wire,1,articles/2026-05/20260507-bb773a/
20260507-502ea7,"육군군수사, AI 중심 스마트 군수체계 구축 위해 '군수인공지능발전과' 신설",2026-05-07T05:41:35.547942+00:00,defense_policy,P3,wire,1,articles/2026-05/20260507-502ea7/
20260507-199459,"미 7사단 HIMARS, 발리캐탄 훈련서 남중국해 인근 도서 기반 배치 시연",2026-05-07T06:38:05.904141+00:00,operations,P2,wire,1,articles/2026-05/20260507-199459/
20260507-0d8293,"우크라이나 드론, 모스크바 인근 군수기지 타격",2026-05-07T07:42:10.859089+00:00,geopolitics,P2,original,2,articles/2026-05/20260507-0d8293/
20260507-02cc1c,"미군, 전술작전센터 현대화 필요성 제기",2026-05-07T07:42:44.698533+00:00,doctrine,P3,wire,1,articles/2026-05/20260507-02cc1c/
20260507-2530ce,"미 육군, 인도태평양 해양거부전략 강화…중국 견제",2026-05-07T07:42:56.973552+00:00,doctrine,P2,wire,1,articles/2026-05/20260507-2530ce/
20260507-ffcfdb,"국군의무사령부, 의무드론 미래 발전방안 추진평가회의 개최",2026-05-07T08:41:24.153377+00:00,defense_policy,P3,wire,1,articles/2026-05/20260507-ffcfdb/
20260507-125f69,"미 공군, F-22 랩터 일본 가데나 기지 배치",2026-05-07T08:41:53.677987+00:00,operations,P2,wire,1,articles/2026-05/20260507-125f69/
20260507-c6f052,"미 육군, 범비 V1 대드론 요격기 훈련 개시",2026-05-07T08:42:05.584685+00:00,weapons,P3,wire,1,articles/2026-05/20260507-c6f052/
20260507-68f127,"프랑스, 호르무즈 해협 작전 대비해 항모전단을 홍해로 배치",2026-05-07T08:42:19.917489+00:00,operations,P2,wire,1,articles/2026-05/20260507-68f127/
20260507-076e0a,"미 국방부, 탄약 긴급증산 체계 구축 필요",2026-05-07T08:42:31.643604+00:00,defense_policy,P2,wire,1,articles/2026-05/20260507-076e0a/
20260507-43c47c,KF-21 보라매 '전투용 적합' 판정 획득…양산 1호기 하반기 실전 배치,2026-05-07T09:11:47.110436+00:00,weapons,P2,wire,1,articles/2026-05/20260507-43c47c/
20260507-53c8eb,"일본, 필리핀 발리캐탄 훈련서 Type 88 대함미사일 2발 발사",2026-05-07T09:12:18.380934+00:00,operations,P2,wire,1,articles/2026-05/20260507-53c8eb/
20260507-e6f628,"북한 ""NPT 구속 받지 않는다"" 비핵화 거부 선언",2026-05-07T09:12:33.859711+00:00,threats,P2,wire,1,articles/2026-05/20260507-e6f628/
20260507-840e34,"미군, 이란 국기 유조선에 포격해 무력화",2026-05-07T09:41:32.202934+00:00,operations,P2,wire,1,articles/2026-05/20260507-840e34/
20260507-ec4463,"국정원, 북한 개정 헌법 '핵무력권' 명문화 평가...핵포기 불가 선언으로 해석",2026-05-07T12:27:01.973994+00:00,threats,P2,wire,1,articles/2026-05/20260507-ec4463/
20260507-fff242,중국 차량탑재 레이저무기 UAE서 확인,2026-05-07T12:27:37.165779+00:00,weapons,P3,wire,1,articles/2026-05/20260507-fff242/
20260507-a9ab61,"터키 STM, 초대형 무인잠수정 텡기즈 공개",2026-05-07T12:27:49.106879+00:00,weapons,P3,wire,1,articles/2026-05/20260507-a9ab61/
20260507-5acdd3,"워터셰드, 방수 항공승무원 생존 장비 백팩 출시",2026-05-07T12:28:02.615354+00:00,weapons,P3,wire,1,articles/2026-05/20260507-5acdd3/
20260507-3ada4b,"우크라이나 트리주브 레이저, 5km 거리 드론 격추 능력 확보",2026-05-07T12:37:36.271431+00:00,weapons,P2,wire,1,articles/2026-05/20260507-3ada4b/
20260507-90871c,"뉴질랜드, 호주와 같은 일본 모가미급 호위함 도입 검토",2026-05-07T12:57:04.751668+00:00,alliance,P3,wire,1,articles/2026-05/20260507-90871c/
20260507-9f28b8,"캐나다 연방경찰, 스트림라이트 TLR-7 X를 표준 권총 조명으로 채택",2026-05-07T13:26:52.957897+00:00,weapons,P4,wire,1,articles/2026-05/20260507-9f28b8/
20260507-8174c1,"트럼프, 2026 대테러 전략 서명",2026-05-07T14:27:17.060789+00:00,defense_policy,P2,original,2,articles/2026-05/20260507-8174c1/
20260507-9f2bed,미군 중동 기지 15곳서 228개 시설 피격…정밀도 '경고',2026-05-07T14:27:47.888757+00:00,threats,P2,wire,1,articles/2026-05/20260507-9f2bed/
20260507-541cf7,"미 육군 M119A3 곡사포, 상륙작전 저지 훈련 실시",2026-05-07T14:57:45.306347+00:00,operations,P3,wire,1,articles/2026-05/20260507-541cf7/
20260507-4fa609,"우크라이나, 카스피해서 러시아 미사일 초계함 격중",2026-05-07T15:38:20.109422+00:00,operations,P2,wire,1,articles/2026-05/20260507-4fa609/
20260507-e35e3e,"미 국방부, AI 표적 지정 기술로 드론 격추 능력 강화",2026-05-07T15:57:00.644327+00:00,tech,P2,wire,1,articles/2026-05/20260507-e35e3e/
20260507-e9a0e9,"뉴질랜드, 북한·이란 연계 대러 군사 지원 행위자 제재",2026-05-07T16:26:42.452652+00:00,geopolitics,P2,wire,1,articles/2026-05/20260507-e9a0e9/
20260507-22abad,"미 백악관, 한국을 아시아 주요 대테러 파트너로 지정",2026-05-07T16:27:08.147296+00:00,alliance,P3,wire,1,articles/2026-05/20260507-22abad/
20260507-790123,"미 공군, 사막 저장소에서 꺼낸 B-1B 랜서 복구 완료",2026-05-07T16:56:19.30867+00:00,weapons,P3,wire,1,articles/2026-05/20260507-790123/
20260507-279b10,북한 IT 인력 위장취업 도운 미국인 2명 징역 18개월,2026-05-07T18:26:08.241786+00:00,threats,P2,wire,1,articles/2026-05/20260507-279b10/
20260507-45e19e,유럽 방위자주성 연 50억 유로 투자로 달성 가능—독일 전문가,2026-05-07T18:26:39.264934+00:00,defense_policy,P3,wire,1,articles/2026-05/20260507-45e19e/
20260507-0b6a57,"미 국방부, AI 표적 인식 기술로 드론 격추 능력 강화",2026-05-07T18:26:50.205653+00:00,tech,P2,wire,1,articles/2026-05/20260507-0b6a57/
20260507-47fd10,"미군, 필리핀서 토마호크 미사일 390마일 원거리 타격 시험 성공",2026-05-07T18:27:02.28719+00:00,operations,P2,wire,1,articles/2026-05/20260507-47fd10/
20260507-cda8b2,"노스롭 그루먼, B-21 레이더 시험 기간 180일에서 73일로 단축",2026-05-07T18:37:06.12028+00:00,weapons,P2,wire,1,articles/2026-05/20260507-cda8b2/
20260507-ce8bb1,"미군, JLTV 기반 RAD 무인기 대응체계 평가 중",2026-05-07T18:56:38.202529+00:00,weapons,P3,wire,1,articles/2026-05/20260507-ce8bb1/
20260507-02c9fd,"프랑스 항모전단, 중동 해역 작전 개시",2026-05-07T18:57:06.878001+00:00,operations,P3,wire,1,articles/2026-05/20260507-02c9fd/
20260507-e62910,"미 해군, T38 무인정 192시간 자율운영 성공",2026-05-07T19:26:38.380154+00:00,weapons,P2,wire,1,articles/2026-05/20260507-e62910/
20260507-e7ec6b,"미 특수전 장병, 예측시장 이용한 내부정보 거래 적발",2026-05-07T19:27:06.078441+00:00,threats,P2,wire,1,articles/2026-05/20260507-e7ec6b/
20260507-45e3f2,"미 공군, BACN 전자전 항공기 2028년 퇴역 추진…위성통신으로 전환",2026-05-07T19:56:47.136308+00:00,weapons,P2,wire,1,articles/2026-05/20260507-45e3f2/
20260507-cfde94,"스웨덴 사브, 칼 구스타프용 신형 대전차탄 'HEAT 758' 공개",2026-05-07T20:26:13.8736+00:00,weapons,P3,wire,1,articles/2026-05/20260507-cfde94/
20260507-e69fa5,"미 우주군, 발사 빈도 100배 증가 대비 시설·예산·인력·AI 확충 추진",2026-05-07T21:26:00.454889+00:00,defense_policy,P2,wire,1,articles/2026-05/20260507-e69fa5/
20260507-10ca3b,"우크라이나 드론, 모스크바 전승절 행사 차질…푸틴 보안 강화",2026-05-07T21:26:35.818895+00:00,operations,P2,wire,1,articles/2026-05/20260507-10ca3b/
20260507-39a5ab,"미한일 등 82개국·EU, 북한 핵무기 프로그램 확장 규탄… '핵보유국 지위 절대 불가' 공동 성명",2026-05-07T21:56:15.571809+00:00,geopolitics,P3,wire,1,articles/2026-05/20260507-39a5ab/
20260507-4c2ff2,"우크라이나 국방장관, 스웨덴서 그리펜 전투기 계약 논의",2026-05-07T21:56:44.957148+00:00,alliance,P3,wire,1,articles/2026-05/20260507-4c2ff2/
20260507-5ac159,"북한, 핵무장 구축함 '51호 최현' 6월 중순 배치 예정",2026-05-07T22:26:20.563595+00:00,weapons,P1,wire,1,articles/2026-05/20260507-5ac159/
20260507-cc9d14,"미 육군, 소형 무인항공기 3종 추가 도입…중대급 운용 확대",2026-05-07T22:26:50.484945+00:00,weapons,P3,wire,1,articles/2026-05/20260507-cc9d14/
20260507-bf23f6,"아르헨티나, 러시아 허위정보망 운영자 체포",2026-05-07T22:27:03.222941+00:00,geopolitics,P2,wire,1,articles/2026-05/20260507-bf23f6/
20260507-0c4ef5,"펜타곤 ""단일 AI 공급업체 의존 절대 금지""",2026-05-07T22:56:45.996827+00:00,defense_policy,P2,wire,1,articles/2026-05/20260507-0c4ef5/
20260508-7aa924,"미 육군, 포트 스튜어트 기지에 무인항공기 운용 전문 교육센터 개설",2026-05-08T00:26:56.02228+00:00,doctrine,P3,wire,1,articles/2026-05/20260508-7aa924/
20260508-bc0d55,"미공군, B-52 후속 전략폭격기 대체 방안 검토 착수",2026-05-08T00:27:25.540095+00:00,weapons,P3,wire,1,articles/2026-05/20260508-bc0d55/
20260508-c8879e,"미군, 호르무즈 해협 이란 목표물 공습",2026-05-08T00:27:38.290693+00:00,operations,P1,wire,1,articles/2026-05/20260508-c8879e/
20260508-a0cef9,"미 3사단 1여단, 레이더 밀도 훈련서 드론·전자전 통합 운용",2026-05-08T00:27:52.76911+00:00,operations,P3,wire,1,articles/2026-05/20260508-a0cef9/
20260508-51a028,"미 해군 F/A-18E 슈퍼 호넷, 이란 유조선에 20mm 기관포 사격",2026-05-08T00:28:05.318274+00:00,operations,P2,wire,1,articles/2026-05/20260508-51a028/
20260508-672ba7,"대만 자체 개발 잠수함, Mk48 어뢰 발사 시험 성공",2026-05-08T05:57:25.560329+00:00,weapons,P2,wire,1,articles/2026-05/20260508-672ba7/
20260508-f55b8d,"해군특수전전단, 중원대학교와 FPV 드론 전문인력 양성 협력",2026-05-08T06:57:25.339478+00:00,defense_policy,P3,wire,1,articles/2026-05/20260508-f55b8d/
20260508-cb4f0f,미군 사단급 대규모 전투작전 준비 과정의 복잡성 부각,2026-05-08T07:28:01.338569+00:00,operations,P3,wire,1,articles/2026-05/20260508-cb4f0f/
20260509-3378bc,"북한 신형 155mm 자주포, 연내 남부 전선 배치 선언",2026-05-09T09:36:44.57361+00:00,threats,P2,original,2,articles/2026-05/20260509-3378bc/
20260509-ed564f,북한 '가짜 직원' 미국 기업 침투…실리콘밸리 법무법인 경고,2026-05-09T09:37:16.045749+00:00,threats,P2,wire,1,articles/2026-05/20260509-ed564f/
20260509-3f4005,"미국 레드와이어, 우크라이나에 펭귄 드론 200대 이상 공급",2026-05-09T09:37:26.923663+00:00,weapons,P3,wire,1,articles/2026-05/20260509-3f4005/
20260509-c8cbb4,"우크라이나, 지상 무인로봇 생산 확대…탄약 수송·민간인 구출에 활용",2026-05-09T09:37:38.516485+00:00,weapons,P2,wire,1,articles/2026-05/20260509-c8cbb4/
20260509-b75427,"미 F/A-18 슈퍼 호넷, 봉쇄 돌파 시도 이란 유조선 공격",2026-05-09T09:37:49.897929+00:00,operations,P1,wire,1,articles/2026-05/20260509-b75427/
20260509-f50cdf,"라인메탈, 독일 킬 해양조선소 인수 추진",2026-05-09T09:38:02.754549+00:00,industry,P3,wire,1,articles/2026-05/20260509-f50cdf/
20260509-e4e0ef,"베트남, 인도에서 브라모스 미사일과 해양초계함 도입",2026-05-09T09:38:14.556062+00:00,alliance,P3,wire,1,articles/2026-05/20260509-e4e0ef/
20260509-d418d4,"러시아-이란 무인기 협력 심화, 중동 위협 확대",2026-05-09T09:38:26.409127+00:00,threats,P2,wire,1,articles/2026-05/20260509-d418d4/
20260509-4c873c,"미국 국방부, 5개 기지에 고출력 마이크로파·레이저 방공체계 배치",2026-05-09T09:38:37.790805+00:00,weapons,P3,wire,1,articles/2026-05/20260509-4c873c/
20260509-3a16ea,"호주-미국 희토류 거래, 말레이시아서 반발 촉발",2026-05-09T09:38:50.704514+00:00,geopolitics,P3,wire,1,articles/2026-05/20260509-3a16ea/
20260509-735d3d,"중국, 아시아 정부·방위체계 대상 사이버작전 동시 추진",2026-05-09T09:39:01.352615+00:00,threats,P2,wire,1,articles/2026-05/20260509-735d3d/
20260509-c307fe,미 공군 B-1B 랜서 광범위 정비 후 운용 재개,2026-05-09T09:39:11.894206+00:00,operations,P3,wire,1,articles/2026-05/20260509-c307fe/
20260509-4361d2,"러시아 태평양함대 함정 3척, 블라디보스토크 귀항",2026-05-09T09:39:26.480262+00:00,operations,P2,wire,1,articles/2026-05/20260509-4361d2/
20260509-9c08a6,"미 해군 포드급 항모 도리스 밀러함 2년 지연, 2034년 인수 예정",2026-05-09T09:39:38.319514+00:00,weapons,P3,wire,1,articles/2026-05/20260509-9c08a6/
20260509-118abe,콩고 동부서 ISIS 연계 세력 민간인 40명 학살,2026-05-09T09:39:50.28947+00:00,threats,P2,wire,1,articles/2026-05/20260509-118abe/
20260509-edfd6f,"영국 RAF, 다층 무인항공기 방어체계 구축…상업용 드론 위협 대응",2026-05-09T09:40:01.795656+00:00,weapons,P3,wire,1,articles/2026-05/20260509-edfd6f/
20260509-bb305d,"북한 신형 155㎜ 자주포, 군사적 혁신 아닌 선전 목적 가능성",2026-05-09T12:36:53.320386+00:00,threats,P3,wire,1,articles/2026-05/20260509-bb305d/
20260509-8c8360,"터키, KAAN 5세대 전투기 20대 도입 계약 체결",2026-05-09T12:37:21.963737+00:00,weapons,P2,wire,1,articles/2026-05/20260509-8c8360/
20260509-d8aac2,"미 국방부, 현장 3D프린팅 드론 생산 기술에 3000만 달러 투자",2026-05-09T12:37:35.154366+00:00,weapons,P2,wire,1,articles/2026-05/20260509-d8aac2/
20260509-d9e5d9,"냉전 시대 남아공 정찰병 '레케스', 앙골라 국경전에서 극한 작전 펼쳐",2026-05-09T12:37:48.207522+00:00,history,P3,wire,1,articles/2026-05/20260509-d9e5d9/
20260509-84f244,"Beez Combat Systems, 전술 드론 운용용 FPV 고글 헤드밴드 스트랩 출시",2026-05-09T12:38:00.666911+00:00,weapons,P3,wire,1,articles/2026-05/20260509-84f244/
20260509-1df9d0,"미 국방부 차관, 해군 차세대 스텔스 전투기 감시 직접 담당",2026-05-09T12:38:11.69129+00:00,weapons,P3,wire,1,articles/2026-05/20260509-1df9d0/
